image_id,xai_method,baseline,curve,auc,target_class,fractions,probabilities,actual_backend
0218a8a6f5044ef678e3d7ccc618f463a13b7caf086180649bfaf7966daefe1b,integrated_gradients,blur,insertion,0.9653496325016022,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.4137928783893585, 0.9746686816215515, 0.9997114539146423, 0.9999932050704956, 0.9999417066574097, 0.9999959468841553, 0.9999995231628418, 0.9999996423721313, 0.9999983310699463, 0.9998657703399658, 0.944851279258728]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,gradcam,mean,deletion,0.7647090911865234,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9882398843765259, 0.937042236328125, 0.9945905208587646, 0.7838274836540222, 0.511583149433136, 0.424960732460022, 0.8882434964179993, 0.91428542137146, 0.8402664065361023, 0.8581674098968506, 8.018507287488319e-06]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,gradcam,mean,insertion,0.8306131362915039,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[8.018507287488319e-06, 0.6870875954627991, 0.6422961950302124, 0.7534464597702026, 0.9276465773582458, 0.9594942927360535, 0.9572600722312927, 0.9876978993415833, 0.9847961664199829, 0.9122821092605591, 0.9882398843765259]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,gradcam,blur,deletion,0.9629027366638184,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9882398843765259, 0.9930771589279175, 0.9981096982955933, 0.9991243481636047, 0.9830017685890198, 0.9964585900306702, 0.9914444088935852, 0.9859561920166016, 0.9674440622329712, 0.9838097095489502, 0.47296300530433655]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,gradcam,blur,insertion,0.961297333240509,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.47296300530433655, 0.9883143901824951, 0.9979425072669983, 0.9810474514961243, 0.9936808347702026, 0.9895875453948975, 0.9850718379020691, 0.992356538772583, 0.9835518002510071, 0.9708189964294434, 0.9882398843765259]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,integrated_gradients,mean,deletion,0.6767919093370438,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9882398843765259, 0.9767986536026001, 0.938303530216217, 0.3896928131580353, 0.8309409618377686, 0.7770887613296509, 0.6980324983596802, 0.6858533620834351, 0.09468359500169754, 0.8824009299278259, 8.018507287488319e-06]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,integrated_gradients,mean,insertion,0.5198014728724957,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[8.018507287488319e-06, 0.9147484302520752, 0.7192835211753845, 0.12804752588272095, 0.09374271333217621, 0.2885110378265381, 0.8716476559638977, 0.6321163773536682, 0.6504917740821838, 0.40530169010162354, 0.9882398843765259]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,integrated_gradients,blur,deletion,0.7705159276723863,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9882398843765259, 0.9970744848251343, 0.9893031120300293, 0.6695444583892822, 0.958083987236023, 0.9926201701164246, 0.9323729872703552, 0.7550353407859802, 0.48221445083618164, 0.19830885529518127, 0.47296300530433655]",cuda
021997c3bdae2ba306907f9085ea95ec105f7ac273bd706ac1d63b57eb923acb,integrated_gradients,blur,insertion,0.9387468278408051,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.47296300530433655, 0.8031557202339172, 0.9332118630409241, 0.9733985066413879, 0.9843785166740417, 0.9974109530448914, 0.9959772229194641, 0.9907467365264893, 0.9963567852973938, 0.9822306036949158, 0.9882398843765259]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,gradcam,mean,deletion,0.5748015779070555,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999468326568604, 0.9956457018852234, 0.9954414367675781, 0.9712305665016174, 0.9185610413551331, 0.6088870763778687, 0.006940721534192562, 0.0042998334392905235, 0.007215746212750673, 0.34176135063171387, 0.7961176633834839]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,gradcam,mean,insertion,0.8842134773731232,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.7961176633834839, 0.7328060269355774, 0.32340502738952637, 0.9019744992256165, 0.986469030380249, 0.9999767541885376, 0.9999681711196899, 0.999923825263977, 0.9997487664222717, 0.9998304843902588, 0.9999468326568604]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,gradcam,blur,deletion,0.5703132316470148,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999468326568604, 0.9688407778739929, 0.9877397418022156, 0.9948620200157166, 0.9959068298339844, 0.7016207575798035, 0.06413508951663971, 0.05066471919417381, 0.05344385281205177, 0.13658376038074493, 0.49872255325317383]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,gradcam,blur,insertion,0.9567529141902924,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.49872255325317383, 0.8268474340438843, 0.9921315312385559, 0.9992420673370361, 0.9999963045120239, 0.9999996423721313, 0.9999996423721313, 0.9999995231628418, 0.9999963045120239, 0.9999819993972778, 0.9999468326568604]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,integrated_gradients,mean,deletion,0.7731183201074601,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999468326568604, 0.9999570846557617, 0.9999397993087769, 0.9977978467941284, 0.9960740804672241, 0.9963239431381226, 0.9673019647598267, 0.6060314178466797, 0.05158817395567894, 0.21813662350177765, 0.7961176633834839]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,integrated_gradients,mean,insertion,0.618409195356071,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.7961176633834839, 0.41592878103256226, 0.009328763000667095, 0.00045959738781675696, 0.0700349360704422, 0.8299331068992615, 0.98533034324646, 0.9842522740364075, 0.9990850687026978, 0.9917068481445312, 0.9999468326568604]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,integrated_gradients,blur,deletion,0.9507199585437776,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999468326568604, 0.9999959468841553, 0.9999973773956299, 0.9999986886978149, 0.9999921321868896, 0.9999876022338867, 0.9995531439781189, 0.99187171459198, 0.9784069657325745, 0.788061261177063, 0.49872255325317383]",cuda
0309b284073b6538aa79d11b7c610f2e40aa3986088adab52f4c2afface957fc,integrated_gradients,blur,insertion,0.7386182337999343,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.49872255325317383, 0.5819227695465088, 0.067252516746521, 0.03310197591781616, 0.9663446545600891, 0.9915418028831482, 0.999407172203064, 0.9993889331817627, 0.9980217218399048, 0.9998661279678345, 0.9999468326568604]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,gradcam,mean,deletion,0.6036696672439574,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8912932872772217, 0.9367913007736206, 0.8046430349349976, 0.7582279443740845, 0.2660624086856842, 0.7119467854499817, 0.5012629628181458, 0.37032362818717957, 0.3328375220298767, 0.4629163444042206, 0.8920762538909912]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,gradcam,mean,insertion,0.6254338711500167,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8920762538909912, 0.7765809297561646, 0.05502127856016159, 0.5607086420059204, 0.3616564869880676, 0.7854295969009399, 0.9528807997703552, 0.6594772338867188, 0.7807610630989075, 0.4301379323005676, 0.8912932872772217]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,gradcam,blur,deletion,0.8232584238052368,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8912932872772217, 0.9803302884101868, 0.9895798563957214, 0.9893497228622437, 0.9825771450996399, 0.9943254590034485, 0.9532630443572998, 0.9103436470031738, 0.684877336025238, 0.13919633626937866, 0.3261895775794983]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,gradcam,blur,insertion,0.8372363805770874,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.3261895775794983, 0.9649472832679749, 0.14692845940589905, 0.8324275612831116, 0.9678063988685608, 0.9079018235206604, 0.998900294303894, 0.997975766658783, 0.987185537815094, 0.9595492482185364, 0.8912932872772217]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,integrated_gradients,mean,deletion,0.8479229211807251,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8912932872772217, 0.8583547472953796, 0.9705840945243835, 0.9027456641197205, 0.7898085713386536, 0.9368297457695007, 0.9535910487174988, 0.9281573295593262, 0.5198949575424194, 0.7275782227516174, 0.8920762538909912]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,integrated_gradients,mean,insertion,0.6438715189695358,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8920762538909912, 0.12505875527858734, 0.15659412741661072, 0.8731787204742432, 0.986441969871521, 0.9115100502967834, 0.7878040671348572, 0.6230692267417908, 0.5966875553131104, 0.4866859018802643, 0.8912932872772217]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,integrated_gradients,blur,deletion,0.8592390835285187,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8912932872772217, 0.9424835443496704, 0.9839994311332703, 0.9892240166664124, 0.9174507260322571, 0.9707118272781372, 0.9559162855148315, 0.894418478012085, 0.6984682679176331, 0.6309768557548523, 0.3261895775794983]",cuda
0331e5a625f266105c70e5b044c3a49a99ac6aea79fd09362ce658ee4232e6d3,integrated_gradients,blur,insertion,0.9178760528564452,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.3261895775794983, 0.6487922072410583, 0.9783777594566345, 0.9746272563934326, 0.9887210726737976, 0.9977574944496155, 0.9926482439041138, 0.9924880266189575, 0.9979864358901978, 0.9986205101013184, 0.8912932872772217]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,gradcam,mean,deletion,0.5441178201774164,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999970197677612, 0.994350016117096, 0.8809793591499329, 0.5562429428100586, 0.9418577551841736, 0.8946903944015503, 0.09738519787788391, 0.5728914141654968, 0.0027114814147353172, 6.921595922904089e-05, 3.8362036320904735e-06]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,gradcam,mean,insertion,0.9293912053108214,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[3.8362036320904735e-06, 0.8743221759796143, 0.9991093277931213, 0.9413253664970398, 0.9961134195327759, 0.9981440305709839, 0.98740154504776, 0.9987277388572693, 0.9987982511520386, 0.9999698400497437, 0.9999970197677612]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,gradcam,blur,deletion,0.7793964147567749,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999970197677612, 0.9998525381088257, 0.9997486472129822, 0.9997230172157288, 0.9983581900596619, 0.9615291357040405, 0.8055379986763, 0.26398447155952454, 0.32910844683647156, 0.6112467646598816, 0.6497528553009033]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,gradcam,blur,insertion,0.9824249804019929,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.6497528553009033, 0.9993773102760315, 0.9999985694885254, 0.9999998807907104, 1.0, 0.9999998807907104, 0.9999995231628418, 0.9999998807907104, 1.0, 0.9999998807907104, 0.9999970197677612]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,integrated_gradients,mean,deletion,0.748362289101351,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999970197677612, 0.9984139204025269, 0.9581458568572998, 0.9798020124435425, 0.9897054433822632, 0.9929720759391785, 0.9613829851150513, 0.6594778299331665, 0.4400005340576172, 0.0037218660581856966, 3.8362036320904735e-06]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,integrated_gradients,mean,insertion,0.6023255122825504,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[3.8362036320904735e-06, 0.0616215355694294, 0.0014297515153884888, 0.0152740478515625, 0.5183706283569336, 0.9810339212417603, 0.9957284331321716, 0.9715806841850281, 0.9782480597496033, 0.9999676942825317, 0.9999970197677612]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,integrated_gradients,blur,deletion,0.9749230444431305,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999970197677612, 0.9999994039535522, 0.9999998807907104, 0.9999997615814209, 0.9999991655349731, 0.9999734163284302, 0.9999778270721436, 0.9999696016311646, 0.9998389482498169, 0.9245975017547607, 0.6497528553009033]",cuda
0344c5143d565106910a31f3556d00ecda7dabb17f10afde58c1952e0f36e7a7,integrated_gradients,blur,insertion,0.9582519650459289,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.6497528553009033, 0.8348947167396545, 0.9252938628196716, 0.9974926710128784, 0.9999831914901733, 0.9999964237213135, 0.9999858140945435, 0.9999986886978149, 0.9999997615814209, 0.9999996423721313, 0.9999970197677612]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,gradcam,mean,deletion,0.49138996303081517,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999819993972778, 0.9999179840087891, 0.9858160018920898, 0.9604799151420593, 0.8170364499092102, 0.06432441622018814, 0.1781316101551056, 0.06313136219978333, 0.04493364319205284, 0.29989099502563477, 0.0004924118402414024]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,gradcam,mean,insertion,0.6488603817299008,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.0004924118402414024, 0.03375193476676941, 0.12344761192798615, 0.15208151936531067, 0.9251124858856201, 0.9443264603614807, 0.9476409554481506, 0.9974520802497864, 0.9185806512832642, 0.9459729194641113, 0.9999819993972778]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,gradcam,blur,deletion,0.7590764760971068,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999819993972778, 0.9999948740005493, 0.9999370574951172, 0.6729989647865295, 0.6718484163284302, 0.31974735856056213, 0.6665731072425842, 0.8519394993782043, 0.5611956715583801, 0.932368814945221, 0.8283400535583496]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,gradcam,blur,insertion,0.9348692297935486,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8283400535583496, 0.48042547702789307, 0.9548971056938171, 0.9993002414703369, 0.9999186992645264, 0.9999990463256836, 0.9999998807907104, 0.9999991655349731, 0.9999978542327881, 0.9999938011169434, 0.9999819993972778]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,integrated_gradients,mean,deletion,0.5658217670395971,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999819993972778, 0.9950719475746155, 0.9586952924728394, 0.8983656764030457, 0.9440784454345703, 0.7440912127494812, 0.3278069794178009, 0.19609768688678741, 0.08151926100254059, 0.012253851629793644, 0.0004924118402414024]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,integrated_gradients,mean,insertion,0.6131676506251096,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.0004924118402414024, 0.5915208458900452, 0.005720078479498625, 0.09538771957159042, 0.7708314061164856, 0.5332802534103394, 0.8451756834983826, 0.9348353743553162, 0.8981568217277527, 0.9565311670303345, 0.9999819993972778]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,integrated_gradients,blur,deletion,0.9754094898700715,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999819993972778, 0.9999974966049194, 0.9999902248382568, 0.9999712705612183, 0.9996503591537476, 0.9960950016975403, 0.9945810437202454, 0.9797720909118652, 0.9706007242202759, 0.8992756605148315, 0.8283400535583496]",cuda
03824e4a8805db421ff4a3f22ef2c3baf1b80771c85c34a5aa6f29f4bf12d3d9,integrated_gradients,blur,insertion,0.943244606256485,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.8283400535583496, 0.8800809979438782, 0.7719144821166992, 0.9826894998550415, 0.925091028213501, 0.9586976170539856, 0.9998210072517395, 0.9999982118606567, 0.9999953508377075, 0.9999969005584717, 0.9999819993972778]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,gradcam,mean,deletion,0.8816719204187394,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999967813491821, 0.9975181818008423, 0.8632878661155701, 0.9990554451942444, 0.9966020584106445, 0.9923279881477356, 0.993313729763031, 0.8884986639022827, 0.9169833064079285, 0.4393552839756012, 0.45955684781074524]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,gradcam,mean,insertion,0.8894616842269897,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.45955684781074524, 0.22372932732105255, 0.9576239585876465, 0.9979656934738159, 0.9986345171928406, 0.9976414442062378, 0.9955533146858215, 0.993787944316864, 0.9999094009399414, 0.9999943971633911, 0.9999967813491821]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,gradcam,blur,deletion,0.9245790660381317,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999967813491821, 0.9999731779098511, 0.9998483657836914, 0.9971907734870911, 0.9893254041671753, 0.9835594296455383, 0.9850505590438843, 0.9008917212486267, 0.8885076642036438, 0.7580394148826599, 0.4868115186691284]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,gradcam,blur,insertion,0.90536031126976,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.4868115186691284, 0.836529552936554, 0.8159736394882202, 0.8995489478111267, 0.8838663697242737, 0.8988844156265259, 0.9754977822303772, 0.9999110698699951, 0.9999880790710449, 0.9999990463256836, 0.9999967813491821]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,integrated_gradients,mean,deletion,0.6815021038055419,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999967813491821, 0.9966366291046143, 0.18509842455387115, 0.7670401334762573, 0.857477605342865, 0.4423142671585083, 0.4331049919128418, 0.983716607093811, 0.9394286870956421, 0.48042696714401245, 0.45955684781074524]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,integrated_gradients,mean,insertion,0.8959658235311507,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.45955684781074524, 0.2937747538089752, 0.9994502663612366, 0.9936540126800537, 0.9992148876190186, 0.9976974129676819, 0.9958444237709045, 0.9634883999824524, 0.9991375207901001, 0.9876197576522827, 0.9999967813491821]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,integrated_gradients,blur,deletion,0.6687590971589088,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9999967813491821, 0.9999210834503174, 0.998871386051178, 0.9965482354164124, 0.9373748898506165, 0.8321598172187805, 0.3520198464393616, 0.14749732613563538, 0.24144122004508972, 0.438353031873703, 0.4868115186691284]",cuda
03868a775867a3cf2ea916c0adb924c7291329c3b41f86887398b5be0d48c380,integrated_gradients,blur,insertion,0.8824478954076768,1,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.4868115186691284, 0.4478922486305237, 0.7482408881187439, 0.9516905546188354, 0.9920505881309509, 0.9463552236557007, 0.9958569407463074, 0.9992085099220276, 0.9998157620429993, 0.9999642372131348, 0.9999967813491821]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,gradcam,mean,deletion,0.4991648443043233,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.987209677696228, 0.9589701890945435, 0.9943813681602478, 0.45817503333091736, 0.38093432784080505, 0.2843194901943207, 0.6235113143920898, 0.1635635793209076, 0.15655474364757538, 0.0036231514532119036, 0.948020875453949]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,gradcam,mean,insertion,0.7170236602425575,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.948020875453949, 0.034151285886764526, 0.24523460865020752, 0.7409361004829407, 0.549713134765625, 0.8353371024131775, 0.9493896961212158, 0.9823215007781982, 0.9542593955993652, 0.911278486251831, 0.987209677696228]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,gradcam,blur,deletion,0.4133017398416996,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.987209677696228, 0.9660852551460266, 0.8106387257575989, 0.6746293902397156, 0.1309637874364853, 0.27314522862434387, 0.2954486310482025, 0.2587869465351105, 0.14222902059555054, 0.08091191947460175, 0.013147249817848206]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,gradcam,blur,insertion,0.8715288162231445,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.013147249817848206, 0.4094615876674652, 0.880604088306427, 0.9761824607849121, 0.9540442824363708, 0.9974899291992188, 0.9994951486587524, 0.9991280436515808, 0.9998829364776611, 0.9988211989402771, 0.987209677696228]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,integrated_gradients,mean,deletion,0.7058948580175638,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.987209677696228, 0.9758504033088684, 0.9463445544242859, 0.993779718875885, 0.9939213991165161, 0.8531518578529358, 0.8027830719947815, 0.42550042271614075, 0.011233835481107235, 0.08876792341470718, 0.948020875453949]",cuda
03d365ec9b2f8df51c29064486a5fff1a814479f2b1b1fc905ce5ce6acac9761,integrated_gradients,mean,insertion,0.6081687191501259,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.948020875453949, 0.0026831666473299265, 0.031182212755084038, 0.04971146583557129, 0.14424960315227509, 0.9379326701164246, 0.9690728783607483, 0.9938726425170898, 0.9864739179611206, 0.9988934397697449, 0.987209677696228]",cuda
